Application order,Previous qualification (grade),Admission grade,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Marital status_2,Marital status_4,Marital status_5,Marital status_others,Application mode_17,Application mode_39,Application mode_others,Course_9238,Course_9500,Course_others,Daytime/evening attendance_1,Previous qualification_3,Previous qualification_19,Previous qualification_39,Previous qualification_others,Nacionality_6,Nacionality_26,Nacionality_41,Nacionality_others,Mother's qualification_19,Mother's qualification_37,Mother's qualification_38,Mother's qualification_others,Father's qualification_19,Father's qualification_37,Father's qualification_38,Father's qualification_others,Mother's occupation_4,Mother's occupation_5,Mother's occupation_9,Mother's occupation_others,Father's occupation_5,Father's occupation_7,Father's occupation_9,Father's occupation_others,Displaced_1,Educational special needs_1,Debtor_1,Tuition fees up to date_1,Gender_1,Scholarship holder_1,International_1
1,0.2315789473684211,0.3463157894736841,0.0566037735849056,0.0,0.2307692307692307,0.1333333333333333,0.0,0.0,0.0,0.0,0.2608695652173913,0.1818181818181818,0.0,0.0,0.0,0.2093023255813954,0.0,0.1241743725231175,1,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False
1,0.4010526315789473,0.0178947368421051,0.2264150943396226,0.0,0.1923076923076923,0.1333333333333333,0.0,0.0,0.0,0.0,0.217391304347826,0.2121212121212121,0.0,0.0,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,1,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False
1,0.4736842105263157,0.4736842105263157,0.2830188679245283,0.0,0.1923076923076923,0.1777777777777777,0.0384615384615384,0.7417218543046358,0.1666666666666666,0.0,0.217391304347826,0.3636363636363636,0.0,0.0,0.3333333333333333,0.372093023255814,0.4888888888888888,0.7661822985468957,1,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False
1,0.0526315789473683,0.2105263157894736,0.1320754716981132,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,1,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,0.368421052631579,0.368421052631579,0.0943396226415094,0.0,0.2307692307692307,0.2666666666666666,0.1923076923076923,0.6781456953642384,0.0,0.0,0.2608695652173913,0.5757575757575758,0.1,0.6192307692307691,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,0,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
1,0.5473684210526315,0.5031578947368422,0.0377358490566037,0.0,0.1923076923076923,0.1111111111111111,0.1923076923076923,0.6781456953642384,0.0,0.0,0.217391304347826,0.1515151515151515,0.2,0.6461538461538461,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False
1,0.4210526315789473,0.2736842105263157,0.0566037735849056,0.0,0.2307692307692307,0.2888888888888889,0.0384615384615384,0.5298013245033113,0.0,0.0,0.2608695652173913,0.3939393939393939,0.05,0.7,0.0,0.2093023255813954,0.0,0.1241743725231175,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
2,0.3999999999999999,0.3526315789473684,0.0377358490566037,0.0,0.3076923076923077,0.1777777777777777,0.3076923076923077,0.7454966887417218,0.0,0.0,0.3478260869565217,0.2424242424242424,0.4,0.7576826923076923,0.0,0.2093023255813954,0.0,0.1241743725231175,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False
1,0.4526315789473685,0.3789473684210527,0.0377358490566037,0.0,0.1923076923076923,0.2,0.1538461538461538,0.5827814569536424,0.0,0.0,0.217391304347826,0.2424242424242424,0.15,0.5743589743589743,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False
1,0.3789473684210527,0.3610526315789475,0.0377358490566037,0.0,0.1923076923076923,0.2222222222222222,0.1538461538461538,0.5960264900662252,0.0833333333333333,0.0,0.217391304347826,0.303030303030303,0.15,0.5564102564102564,0.0,0.5930232558139535,1.0,0.3117569352708058,0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False
1,0.1578947368421053,0.263157894736842,0.4716981132075471,0.0,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.6181015452538631,0.0,0.0,0.2608695652173913,0.1818181818181818,0.3,0.7358974358974358,0.0,0.372093023255814,0.4888888888888888,0.7661822985468957,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
2,0.3789473684210527,0.3505263157894738,0.0188679245283018,0.0,0.3076923076923077,0.1777777777777777,0.2692307692307693,0.6698202459791863,0.0,0.0,0.3478260869565217,0.2424242424242424,0.35,0.6807692307692307,0.0,0.5930232558139535,1.0,0.3117569352708058,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
1,0.4526315789473685,0.4126315789473682,0.0188679245283018,0.0,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.8035320088300221,0.0,0.0,0.2608695652173913,0.2121212121212121,0.3,0.7615384615384615,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False
1,0.368421052631579,0.1578947368421053,0.1320754716981132,0.0,0.2307692307692307,0.2444444444444444,0.2307692307692307,0.6004415011037528,0.0,0.0,0.2608695652173913,0.3636363636363636,0.15,0.6102564102564102,0.0,1.0,0.2444444444444444,0.4147952443857331,0,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
3,0.3157894736842104,0.2126315789473685,0.0188679245283018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
1,0.2947368421052632,0.191578947368421,0.0566037735849056,0.0,0.2307692307692307,0.2444444444444444,0.1538461538461538,0.5695364238410596,0.0,0.0,0.2608695652173913,0.3939393939393939,0.25,0.6192307692307691,0.0,0.9186046511627908,0.7999999999999999,0.0,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
1,0.4736842105263157,0.4736842105263157,0.0943396226415094,0.05,0.2692307692307693,0.2222222222222222,0.2307692307692307,0.7053926206244089,0.0,0.1052631578947368,0.3478260869565217,0.303030303030303,0.35,0.6932692307692307,0.0,0.1511627906976745,0.4888888888888888,1.0,0,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1,0.3894736842105262,0.3473684210526315,0.0377358490566037,0.0,0.2692307692307693,0.1555555555555555,0.2307692307692307,0.6869757174392936,0.0,0.0,0.3043478260869565,0.2121212121212121,0.3,0.6982051282051283,0.0,0.0,0.7555555555555555,0.5785997357992074,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
1,0.2842105263157894,0.266315789473684,0.0377358490566037,0.0,0.1923076923076923,0.1777777777777777,0.1923076923076923,0.6675496688741722,0.0,0.0,0.217391304347826,0.2727272727272727,0.25,0.7323076923076922,0.0,0.1511627906976745,0.4888888888888888,1.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,True,False
2,0.2315789473684211,0.2652631578947368,0.0377358490566037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False
1,0.5789473684210527,0.4505263157894736,0.0377358490566037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,True,False
4,0.263157894736842,0.171578947368421,0.0566037735849056,0.0,0.1923076923076923,0.1777777777777777,0.1923076923076923,0.5403973509933775,0.0,0.0,0.217391304347826,0.2121212121212121,0.25,0.603076923076923,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
4,0.5052631578947369,0.4168421052631579,0.0188679245283018,0.0,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.7682119205298014,0.0,0.0,0.2608695652173913,0.1818181818181818,0.3,0.691025641025641,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
1,0.4010526315789473,0.0315789473684209,0.1132075471698113,0.0,0.1923076923076923,0.1777777777777777,0.1538461538461538,0.6039735099337749,0.0,0.0,0.217391304347826,0.2121212121212121,0.2,0.5923076923076923,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False
1,0.2210526315789474,0.2347368421052631,0.0566037735849056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,1,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,False
1,0.368421052631579,0.368421052631579,0.0377358490566037,0.1,0.2692307692307693,0.2444444444444444,0.2307692307692307,0.6357615894039735,0.0,0.2631578947368421,0.3913043478260869,0.2727272727272727,0.4,0.6865384615384615,0.0,1.0,0.2444444444444444,0.4147952443857331,0,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False
3,0.4421052631578948,0.4568421052631579,0.0377358490566037,0.0,0.2307692307692307,0.1777777777777777,0.2307692307692307,0.8013245033112583,0.0,0.0,0.2608695652173913,0.2121212121212121,0.3,0.7230769230769231,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False
5,0.2736842105263157,0.2368421052631579,0.0566037735849056,0.0,0.2307692307692307,0.3111111111111111,0.0769230769230769,0.6357615894039735,0.0,0.0,0.2608695652173913,0.4242424242424242,0.15,0.6282051282051281,0.0,0.372093023255814,0.4888888888888888,0.7661822985468957,1,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False
2,0.4210526315789473,0.2736842105263157,0.0377358490566037,0.0,0.1923076923076923,0.0,0.0,0.0,0.0,0.0,0.217391304347826,0.0,0.0,0.0,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,1,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
1,0.4736842105263157,0.0526315789473683,0.2641509433962264,0.1,0.2307692307692307,0.2222222222222222,0.1538461538461538,0.6225165562913907,0.0,0.0,0.217391304347826,0.1818181818181818,0.05,0.5384615384615384,0.0,0.5930232558139535,1.0,0.3117569352708058,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,0.0526315789473683,0.7894736842105263,0.5283018867924527,0.0,0.1923076923076923,0.1333333333333333,0.1923076923076923,0.7858719646799117,0.0,0.0,0.217391304347826,0.1515151515151515,0.25,0.796923076923077,0.0,0.9186046511627908,0.7999999999999999,0.0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False
